date,admin1,admin2,market,market_id,latitude,longitude,category,commodity,commodity_id,unit,priceflag,pricetype,currency,price,usdprice
2024-06-15,Eastern,Meru North,Kiwanja,10372,0.44,37.6,cereals and tubers,"Maize (white, dry)",440,KG,actual,Retail,KES,60,0.47
2024-06-15,Eastern,Meru North,Kiwanja,10372,0.44,37.6,cereals and tubers,Maize flour (white),134,KG,actual,Retail,KES,72,0.56
2024-06-15,Eastern,Meru North,Kiwanja,10372,0.44,37.6,cereals and tubers,Rice (aromatic),894,KG,actual,Retail,KES,133,1.03
2024-06-15,Eastern,Meru North,Kiwanja,10372,0.44,37.6,cereals and tubers,Wheat flour,58,KG,actual,Retail,KES,114,0.88
2024-06-15,Eastern,Meru North,Kiwanja,10372,0.44,37.6,miscellaneous food,Sugar,97,KG,actual,Retail,KES,163,1.27
2024-06-15,Eastern,Meru North,Kiwanja,10372,0.44,37.6,oil and fats,"Oil (vegetable, fortified)",494,L,actual,Retail,KES,290,2.25
2024-06-15,Eastern,Meru North,Kiwanja,10372,0.44,37.6,pulses and nuts,Beans,50,KG,actual,Retail,KES,104,0.81
2024-06-15,Eastern,Meru North,Ngaremara,10379,0.5,37.64,cereals and tubers,"Maize (white, dry)",440,KG,actual,Retail,KES,80,0.62
2024-06-15,Eastern,Meru North,Ngaremara,10379,0.5,37.64,cereals and tubers,Maize flour (white),134,KG,actual,Retail,KES,93,0.72
2024-06-15,Eastern,Meru North,Ngaremara,10379,0.5,37.64,cereals and tubers,Rice (aromatic),894,KG,actual,Retail,KES,130,1.01
2024-06-15,Eastern,Meru North,Ngaremara,10379,0.5,37.64,cereals and tubers,Wheat flour,58,KG,actual,Retail,KES,110,0.85
2024-06-15,Eastern,Meru North,Ngaremara,10379,0.5,37.64,miscellaneous food,Salt,185,200 G,actual,Retail,KES,15,0.12
2024-06-15,Eastern,Meru North,Ngaremara,10379,0.5,37.64,miscellaneous food,Sugar,97,KG,actual,Retail,KES,153,1.19
2024-06-15,Eastern,Meru North,Ngaremara,10379,0.5,37.64,oil and fats,"Oil (vegetable, fortified)",494,L,actual,Retail,KES,260,2.02
2024-06-15,Eastern,Meru North,Ngaremara,10379,0.5,37.64,pulses and nuts,Beans,50,KG,actual,Retail,KES,117,0.91
2024-06-15,Nairobi,Nairobi,Wakulima (Nairobi),5698,-1.29,36.83,cereals and tubers,"Potatoes (Irish, white)",891,50 KG,actual,Wholesale,KES,2524,19.59
2024-06-15,Nairobi,Nairobi,Wakulima (Nairobi),5698,-1.29,36.83,vegetables and fruits,Cabbage,181,126 KG,actual,Wholesale,KES,2722,21.13
2024-06-15,Nairobi,Nairobi,Wakulima (Nairobi),5698,-1.29,36.83,vegetables and fruits,Kale,796,50 KG,actual,Wholesale,KES,1684,13.07
2024-06-15,Nairobi,Nairobi,Wakulima (Nairobi),5698,-1.29,36.83,vegetables and fruits,Onions (dry),892,13 KG,actual,Wholesale,KES,1384,10.74
2024-06-15,Nairobi,Nairobi,Wakulima (Nairobi),5698,-1.29,36.83,vegetables and fruits,Tomatoes,114,64 KG,actual,Wholesale,KES,3324,25.8
2024-06-15,North Eastern,Garissa,Alango Arba,10354,-0.1,39.99,cereals and tubers,Rice (aromatic),894,KG,actual,Retail,KES,177,1.37
2024-06-15,North Eastern,Garissa,Alango Arba,10354,-0.1,39.99,cereals and tubers,Wheat flour,58,KG,actual,Retail,KES,120,0.93
2024-06-15,North Eastern,Garissa,Alango Arba,10354,-0.1,39.99,milk and dairy,"Milk (cow, pasteurized)",472,L,actual,Retail,KES,200,1.55
2024-06-15,North Eastern,Garissa,Alango Arba,10354,-0.1,39.99,miscellaneous food,Salt,185,200 G,actual,Retail,KES,13,0.1
2024-06-15,North Eastern,Garissa,Alango Arba,10354,-0.1,39.99,miscellaneous food,Sugar,97,KG,actual,Retail,KES,193,1.5
2024-06-15,North Eastern,Garissa,Alango Arba,10354,-0.1,39.99,pulses and nuts,Beans,50,KG,actual,Retail,KES,200,1.55
2024-06-15,North Eastern,Garissa,Alango Arba,10354,-0.1,39.99,vegetables and fruits,Spinach,404,KG,actual,Retail,KES,100,0.78
2024-06-15,North Eastern,Garissa,Alinjugur,10362,-0.03,40.46,cereals and tubers,"Maize (white, dry)",440,KG,actual,Retail,KES,125,0.97
2024-06-15,North Eastern,Garissa,Alinjugur,10362,-0.03,40.46,cereals and tubers,Maize flour (white),134,KG,actual,Retail,KES,113,0.88
2024-06-15,North Eastern,Garissa,Alinjugur,10362,-0.03,40.46,cereals and tubers,Rice (aromatic),894,KG,actual,Retail,KES,181,1.4
2024-06-15,North Eastern,Garissa,Alinjugur,10362,-0.03,40.46,cereals and tubers,Wheat flour,58,KG,actual,Retail,KES,153,1.19
2024-06-15,North Eastern,Garissa,Alinjugur,10362,-0.03,40.46,miscellaneous food,Salt,185,200 G,actual,Retail,KES,16,0.12
2024-06-15,North Eastern,Garissa,Alinjugur,10362,-0.03,40.46,miscellaneous food,Sugar,97,KG,actual,Retail,KES,160,1.24
2024-06-15,North Eastern,Garissa,Alinjugur,10362,-0.03,40.46,oil and fats,"Oil (vegetable, fortified)",494,L,actual,Retail,KES,225,1.75
2024-06-15,North Eastern,Garissa,Alinjugur,10362,-0.03,40.46,pulses and nuts,Beans,50,KG,actual,Retail,KES,192,1.49
2024-06-15,North Eastern,Garissa,Alinjugur,10362,-0.03,40.46,vegetables and fruits,Spinach,404,KG,actual,Retail,KES,100,0.78
2024-06-15,North Eastern,Garissa,Baraki,10367,0.65,39.58,cereals and tubers,"Maize (white, dry)",440,KG,actual,Retail,KES,70,0.54
2024-06-15,North Eastern,Garissa,Baraki,10367,0.65,39.58,cereals and tubers,Maize flour (white),134,KG,actual,Retail,KES,120,0.93
2024-06-15,North Eastern,Garissa,Baraki,10367,0.65,39.58,cereals and tubers,Rice (aromatic),894,KG,actual,Retail,KES,158,1.23
2024-06-15,North Eastern,Garissa,Baraki,10367,0.65,39.58,cereals and tubers,Wheat flour,58,KG,actual,Retail,KES,117,0.91
2024-06-15,North Eastern,Garissa,Baraki,10367,0.65,39.58,miscellaneous food,Salt,185,200 G,actual,Retail,KES,10,0.078
2024-06-15,North Eastern,Garissa,Baraki,10367,0.65,39.58,miscellaneous food,Sugar,97,KG,actual,Retail,KES,157,1.22
2024-06-15,North Eastern,Garissa,Baraki,10367,0.65,39.58,oil and fats,"Oil (vegetable, fortified)",494,L,actual,Retail,KES,310,2.41
2024-06-15,North Eastern,Garissa,Baraki,10367,0.65,39.58,pulses and nuts,Beans,50,KG,actual,Retail,KES,165,1.28
2024-06-15,North Eastern,Garissa,Dadaab town,3243,0.06,40.31,cereals and tubers,"Maize (white, dry)",440,KG,actual,Retail,KES,100,0.78
2024-06-15,North Eastern,Garissa,Dadaab town,3243,0.06,40.31,cereals and tubers,Maize flour (white),134,KG,actual,Retail,KES,100,0.78
2024-06-15,North Eastern,Garissa,Dadaab town,3243,0.06,40.31,cereals and tubers,Rice (aromatic),894,KG,actual,Retail,KES,164,1.27
2024-06-15,North Eastern,Garissa,Dadaab town,3243,0.06,40.31,cereals and tubers,Wheat flour,58,KG,actual,Retail,KES,100,0.78
2024-06-15,North Eastern,Garissa,Dadaab town,3243,0.06,40.31,miscellaneous food,Salt,185,200 G,actual,Retail,KES,17,0.13
2024-06-15,North Eastern,Garissa,Dadaab town,3243,0.06,40.31,miscellaneous food,Sugar,97,KG,actual,Retail,KES,176,1.37
2024-06-15,North Eastern,Garissa,Dadaab town,3243,0.06,40.31,oil and fats,"Oil (vegetable, fortified)",494,L,actual,Retail,KES,150,1.16
2024-06-15,North Eastern,Garissa,Dadaab town,3243,0.06,40.31,pulses and nuts,Beans,50,KG,actual,Retail,KES,143,1.11
2024-06-15,North Eastern,Garissa,Dadaab town,3243,0.06,40.31,pulses and nuts,Cowpeas (dry),901,KG,actual,Retail,KES,175,1.36
2024-06-15,North Eastern,Garissa,Dagahaley (Daadab),3252,0.19,40.29,cereals and tubers,"Maize (white, dry)",440,KG,actual,Retail,KES,62,0.48
2024-06-15,North Eastern,Garissa,Dagahaley (Daadab),3252,0.19,40.29,cereals and tubers,Maize flour (white),134,KG,actual,Retail,KES,90,0.7
2024-06-15,North Eastern,Garissa,Dagahaley (Daadab),3252,0.19,40.29,cereals and tubers,Rice (aromatic),894,KG,actual,Retail,KES,96,0.75
2024-06-15,North Eastern,Garissa,Dagahaley (Daadab),3252,0.19,40.29,milk and dairy,"Milk (cow, pasteurized)",472,L,actual,Retail,KES,180,1.4
2024-06-15,North Eastern,Garissa,Dagahaley (Daadab),3252,0.19,40.29,oil and fats,"Oil (vegetable, fortified)",494,L,actual,Retail,KES,248,1.93
2024-06-15,North Eastern,Garissa,Dagahaley (Daadab),3252,0.19,40.29,pulses and nuts,Beans,50,KG,actual,Retail,KES,141,1.09
2024-06-15,North Eastern,Garissa,Dagahaley (Daadab),3252,0.19,40.29,pulses and nuts,Cowpeas (dry),901,KG,actual,Retail,KES,109,0.85
2024-06-15,North Eastern,Garissa,Dagahaley (Daadab),3252,0.19,40.29,vegetables and fruits,Kale,796,KG,actual,Retail,KES,98,0.76
2024-06-15,North Eastern,Garissa,Damajale,10355,0.1,40.78,cereals and tubers,Maize flour (white),134,KG,actual,Retail,KES,100,0.78
2024-06-15,North Eastern,Garissa,Damajale,10355,0.1,40.78,cereals and tubers,Rice (aromatic),894,KG,actual,Retail,KES,200,1.55
2024-06-15,North Eastern,Garissa,Damajale,10355,0.1,40.78,cereals and tubers,Wheat flour,58,KG,actual,Retail,KES,100,0.78
2024-06-15,North Eastern,Garissa,Damajale,10355,0.1,40.78,miscellaneous food,Sugar,97,KG,actual,Retail,KES,200,1.55
2024-06-15,North Eastern,Garissa,Damajale,10355,0.1,40.78,pulses and nuts,Beans,50,KG,actual,Retail,KES,150,1.16
2024-06-15,North Eastern,Garissa,Dertu,10358,0.28,39.8,cereals and tubers,"Maize (white, dry)",440,KG,actual,Retail,KES,70,0.54
2024-06-15,North Eastern,Garissa,Dertu,10358,0.28,39.8,cereals and tubers,Maize flour (white),134,KG,actual,Retail,KES,100,0.78
2024-06-15,North Eastern,Garissa,Dertu,10358,0.28,39.8,cereals and tubers,Rice (aromatic),894,KG,actual,Retail,KES,160,1.24
2024-06-15,North Eastern,Garissa,Dertu,10358,0.28,39.8,cereals and tubers,Wheat flour,58,KG,actual,Retail,KES,117,0.91
2024-06-15,North Eastern,Garissa,Dertu,10358,0.28,39.8,miscellaneous food,Salt,185,200 G,actual,Retail,KES,10,0.078
2024-06-15,North Eastern,Garissa,Dertu,10358,0.28,39.8,miscellaneous food,Sugar,97,KG,actual,Retail,KES,147,1.14
2024-06-15,North Eastern,Garissa,Dertu,10358,0.28,39.8,oil and fats,"Oil (vegetable, fortified)",494,L,actual,Retail,KES,300,2.33
2024-06-15,North Eastern,Garissa,Dertu,10358,0.28,39.8,pulses and nuts,Beans,50,KG,actual,Retail,KES,168,1.3
2024-06-15,North Eastern,Garissa,Garissa,1855,-0.46,39.65,cereals and tubers,"Maize (white, dry)",440,KG,actual,Retail,KES,125,0.97
2024-06-15,North Eastern,Garissa,Garissa,1855,-0.46,39.65,cereals and tubers,Maize flour (white),134,KG,actual,Retail,KES,130,1.01
2024-06-15,North Eastern,Garissa,Garissa,1855,-0.46,39.65,cereals and tubers,Rice (aromatic),894,KG,actual,Retail,KES,193,1.5
2024-06-15,North Eastern,Garissa,Garissa,1855,-0.46,39.65,cereals and tubers,Wheat flour,58,KG,actual,Retail,KES,100,0.78
2024-06-15,North Eastern,Garissa,Garissa,1855,-0.46,39.65,milk and dairy,"Milk (cow, pasteurized)",472,L,actual,Retail,KES,100,0.78
2024-06-15,North Eastern,Garissa,Garissa,1855,-0.46,39.65,miscellaneous food,Salt,185,200 G,actual,Retail,KES,20,0.16
2024-06-15,North Eastern,Garissa,Garissa,1855,-0.46,39.65,miscellaneous food,Sugar,97,KG,actual,Retail,KES,153,1.19
2024-06-15,North Eastern,Garissa,Garissa,1855,-0.46,39.65,oil and fats,"Oil (vegetable, fortified)",494,L,actual,Retail,KES,290,2.25
2024-06-15,North Eastern,Garissa,Garissa,1855,-0.46,39.65,pulses and nuts,Beans,50,KG,actual,Retail,KES,200,1.55
2024-06-15,North Eastern,Garissa,Garissa,1855,-0.46,39.65,pulses and nuts,Cowpeas (dry),901,KG,actual,Retail,KES,173,1.34
2024-06-15,North Eastern,Garissa,Garissa,1855,-0.46,39.65,vegetables and fruits,Kale,796,KG,actual,Retail,KES,100,0.78
2024-06-15,North Eastern,Garissa,Garissa,1855,-0.46,39.65,vegetables and fruits,Spinach,404,KG,actual,Retail,KES,153,1.19
2024-06-15,North Eastern,Garissa,Hagadera (Daadab),3254,0.01,40.37,cereals and tubers,"Maize (white, dry)",440,KG,actual,Retail,KES,68,0.53
2024-06-15,North Eastern,Garissa,Hagadera (Daadab),3254,0.01,40.37,cereals and tubers,Maize flour (white),134,KG,actual,Retail,KES,100,0.78
2024-06-15,North Eastern,Garissa,Hagadera (Daadab),3254,0.01,40.37,cereals and tubers,Rice (aromatic),894,KG,actual,Retail,KES,103,0.8
2024-06-15,North Eastern,Garissa,Hagadera (Daadab),3254,0.01,40.37,milk and dairy,"Milk (cow, pasteurized)",472,L,actual,Retail,KES,183,1.42
2024-06-15,North Eastern,Garissa,Hagadera (Daadab),3254,0.01,40.37,oil and fats,"Oil (vegetable, fortified)",494,L,actual,Retail,KES,300,2.33
2024-06-15,North Eastern,Garissa,Hagadera (Daadab),3254,0.01,40.37,pulses and nuts,Beans,50,KG,actual,Retail,KES,133,1.03
2024-06-15,North Eastern,Garissa,Hagadera (Daadab),3254,0.01,40.37,pulses and nuts,Cowpeas (dry),901,KG,actual,Retail,KES,128,0.99
2024-06-15,North Eastern,Garissa,Hagadera (Daadab),3254,0.01,40.37,vegetables and fruits,Kale,796,KG,actual,Retail,KES,140,1.09
2024-06-15,North Eastern,Garissa,IFO (Daadab),3255,0.11,40.32,cereals and tubers,"Maize (white, dry)",440,KG,actual,Retail,KES,71,0.55
2024-06-15,North Eastern,Garissa,IFO (Daadab),3255,0.11,40.32,cereals and tubers,Maize flour (white),134,KG,actual,Retail,KES,93.5,0.73
2024-06-15,North Eastern,Garissa,IFO (Daadab),3255,0.11,40.32,cereals and tubers,Rice (aromatic),894,KG,actual,Retail,KES,101,0.78
2024-06-15,North Eastern,Garissa,IFO (Daadab),3255,0.11,40.32,milk and dairy,"Milk (cow, pasteurized)",472,L,actual,Retail,KES,177.5,1.38
2024-06-15,North Eastern,Garissa,IFO (Daadab),3255,0.11,40.32,oil and fats,"Oil (vegetable, fortified)",494,L,actual,Retail,KES,248,1.93
2024-06-15,North Eastern,Garissa,IFO (Daadab),3255,0.11,40.32,pulses and nuts,Beans,50,KG,actual,Retail,KES,147,1.14
2024-06-15,North Eastern,Garissa,IFO (Daadab),3255,0.11,40.32,pulses and nuts,Cowpeas (dry),901,KG,actual,Retail,KES,140,1.09
2024-06-15,North Eastern,Garissa,IFO (Daadab),3255,0.11,40.32,vegetables and fruits,Kale,796,KG,actual,Retail,KES,111,0.86
2024-06-15,North Eastern,Garissa,Jarajara,10352,-0.04,39.01,cereals and tubers,"Maize (white, dry)",440,KG,actual,Retail,KES,70,0.54
2024-06-15,North Eastern,Garissa,Jarajara,10352,-0.04,39.01,cereals and tubers,Maize flour (white),134,KG,actual,Retail,KES,100,0.78
2024-06-15,North Eastern,Garissa,Jarajara,10352,-0.04,39.01,cereals and tubers,Rice (aromatic),894,KG,actual,Retail,KES,150,1.16
2024-06-15,North Eastern,Garissa,Jarajara,10352,-0.04,39.01,cereals and tubers,Wheat flour,58,KG,actual,Retail,KES,120,0.93
2024-06-15,North Eastern,Garissa,Jarajara,10352,-0.04,39.01,miscellaneous food,Salt,185,200 G,actual,Retail,KES,10,0.078
2024-06-15,North Eastern,Garissa,Jarajara,10352,-0.04,39.01,miscellaneous food,Sugar,97,KG,actual,Retail,KES,170,1.32
2024-06-15,North Eastern,Garissa,Jarajara,10352,-0.04,39.01,oil and fats,"Oil (vegetable, fortified)",494,L,actual,Retail,KES,300,2.33
2024-06-15,North Eastern,Garissa,Jarajara,10352,-0.04,39.01,pulses and nuts,Beans,50,KG,actual,Retail,KES,178,1.38
2024-06-15,North Eastern,Garissa,Liboi,10359,0.35,40.87,cereals and tubers,"Maize (white, dry)",440,KG,actual,Retail,KES,127,0.99
2024-06-15,North Eastern,Garissa,Liboi,10359,0.35,40.87,cereals and tubers,Maize flour (white),134,KG,actual,Retail,KES,115,0.89
2024-06-15,North Eastern,Garissa,Liboi,10359,0.35,40.87,cereals and tubers,Rice (aromatic),894,KG,actual,Retail,KES,188,1.46
2024-06-15,North Eastern,Garissa,Liboi,10359,0.35,40.87,cereals and tubers,Wheat flour,58,KG,actual,Retail,KES,120,0.93
2024-06-15,North Eastern,Garissa,Liboi,10359,0.35,40.87,miscellaneous food,Salt,185,200 G,actual,Retail,KES,20,0.16
2024-06-15,North Eastern,Garissa,Liboi,10359,0.35,40.87,miscellaneous food,Sugar,97,KG,actual,Retail,KES,156,1.21
2024-06-15,North Eastern,Garissa,Liboi,10359,0.35,40.87,oil and fats,"Oil (vegetable, fortified)",494,L,actual,Retail,KES,165,1.28
2024-06-15,North Eastern,Garissa,Liboi,10359,0.35,40.87,pulses and nuts,Beans,50,KG,actual,Retail,KES,200,1.55
2024-06-15,North Eastern,Garissa,Liboi,10359,0.35,40.87,vegetables and fruits,Spinach,404,KG,actual,Retail,KES,110,0.85
2024-06-15,North Eastern,Garissa,Maalamin,10370,0.38,39.35,cereals and tubers,"Maize (white, dry)",440,KG,actual,Retail,KES,103,0.8
2024-06-15,North Eastern,Garissa,Maalamin,10370,0.38,39.35,cereals and tubers,Maize flour (white),134,KG,actual,Retail,KES,100,0.78
2024-06-15,North Eastern,Garissa,Maalamin,10370,0.38,39.35,cereals and tubers,Rice (aromatic),894,KG,actual,Retail,KES,150,1.16
2024-06-15,North Eastern,Garissa,Maalamin,10370,0.38,39.35,cereals and tubers,Wheat flour,58,KG,actual,Retail,KES,107,0.83
2024-06-15,North Eastern,Garissa,Maalamin,10370,0.38,39.35,miscellaneous food,Salt,185,200 G,actual,Retail,KES,10,0.078
2024-06-15,North Eastern,Garissa,Maalamin,10370,0.38,39.35,miscellaneous food,Sugar,97,KG,actual,Retail,KES,140,1.09
2024-06-15,North Eastern,Garissa,Maalamin,10370,0.38,39.35,oil and fats,"Oil (vegetable, fortified)",494,L,actual,Retail,KES,297,2.31
2024-06-15,North Eastern,Garissa,Maalamin,10370,0.38,39.35,pulses and nuts,Beans,50,KG,actual,Retail,KES,143,1.11
2024-06-15,North Eastern,Garissa,Maalamin,10370,0.38,39.35,vegetables and fruits,Kale,796,KG,actual,Retail,KES,100,0.78
2024-06-15,North Eastern,Garissa,Maalamin,10370,0.38,39.35,vegetables and fruits,Spinach,404,KG,actual,Retail,KES,100,0.78
2024-06-15,North Eastern,Garissa,Nanigi,10361,-0.85,39.87,cereals and tubers,"Maize (white, dry)",440,KG,actual,Retail,KES,70,0.54
2024-06-15,North Eastern,Garissa,Nanigi,10361,-0.85,39.87,cereals and tubers,Maize flour (white),134,KG,actual,Retail,KES,103,0.8
2024-06-15,North Eastern,Garissa,Nanigi,10361,-0.85,39.87,cereals and tubers,Rice (aromatic),894,KG,actual,Retail,KES,133,1.03
2024-06-15,North Eastern,Garissa,Nanigi,10361,-0.85,39.87,cereals and tubers,Wheat flour,58,KG,actual,Retail,KES,120,0.93
2024-06-15,North Eastern,Garissa,Nanigi,10361,-0.85,39.87,miscellaneous food,Salt,185,200 G,actual,Retail,KES,10,0.078
2024-06-15,North Eastern,Garissa,Nanigi,10361,-0.85,39.87,miscellaneous food,Sugar,97,KG,actual,Retail,KES,160,1.24
2024-06-15,North Eastern,Garissa,Nanigi,10361,-0.85,39.87,oil and fats,"Oil (vegetable, fortified)",494,L,actual,Retail,KES,300,2.33
2024-06-15,North Eastern,Garissa,Nanigi,10361,-0.85,39.87,pulses and nuts,Beans,50,KG,actual,Retail,KES,160,1.24
2024-06-15,North Eastern,Garissa,Saretho,10357,-0.03,40.13,cereals and tubers,Maize flour (white),134,KG,actual,Retail,KES,120,0.93
2024-06-15,North Eastern,Garissa,Saretho,10357,-0.03,40.13,cereals and tubers,Rice (aromatic),894,KG,actual,Retail,KES,151,1.17
2024-06-15,North Eastern,Garissa,Saretho,10357,-0.03,40.13,cereals and tubers,Wheat flour,58,KG,actual,Retail,KES,110,0.85
2024-06-15,North Eastern,Garissa,Saretho,10357,-0.03,40.13,milk and dairy,"Milk (cow, pasteurized)",472,L,actual,Retail,KES,160,1.24
2024-06-15,North Eastern,Garissa,Saretho,10357,-0.03,40.13,miscellaneous food,Salt,185,200 G,actual,Retail,KES,15,0.12
2024-06-15,North Eastern,Garissa,Saretho,10357,-0.03,40.13,miscellaneous food,Sugar,97,KG,actual,Retail,KES,166,1.29
2024-06-15,North Eastern,Garissa,Saretho,10357,-0.03,40.13,pulses and nuts,Beans,50,KG,actual,Retail,KES,201,1.56
2024-06-15,North Eastern,Garissa,Saretho,10357,-0.03,40.13,pulses and nuts,Cowpeas (dry),901,KG,actual,Retail,KES,160,1.24
2024-06-15,North Eastern,Garissa,Saretho,10357,-0.03,40.13,vegetables and fruits,Spinach,404,KG,actual,Retail,KES,110,0.85
2024-06-15,North Eastern,Garissa,Shanta Abak,10369,0.46,39.74,cereals and tubers,"Maize (white, dry)",440,KG,actual,Retail,KES,70,0.54
2024-06-15,North Eastern,Garissa,Shanta Abak,10369,0.46,39.74,cereals and tubers,Maize flour (white),134,KG,actual,Retail,KES,100,0.78
2024-06-15,North Eastern,Garissa,Shanta Abak,10369,0.46,39.74,cereals and tubers,Rice (aromatic),894,KG,actual,Retail,KES,167,1.3
2024-06-15,North Eastern,Garissa,Shanta Abak,10369,0.46,39.74,cereals and tubers,Wheat flour,58,KG,actual,Retail,KES,103,0.8
2024-06-15,North Eastern,Garissa,Shanta Abak,10369,0.46,39.74,miscellaneous food,Salt,185,200 G,actual,Retail,KES,10,0.078
2024-06-15,North Eastern,Garissa,Shanta Abak,10369,0.46,39.74,miscellaneous food,Sugar,97,KG,actual,Retail,KES,147,1.14
2024-06-15,North Eastern,Garissa,Shanta Abak,10369,0.46,39.74,oil and fats,"Oil (vegetable, fortified)",494,L,actual,Retail,KES,300,2.33
2024-06-15,North Eastern,Garissa,Shanta Abak,10369,0.46,39.74,pulses and nuts,Beans,50,KG,actual,Retail,KES,170,1.32
2024-06-15,North Eastern,Mandera,El Wak,3263,2.81,40.93,cereals and tubers,Maize flour (white),134,KG,actual,Retail,KES,103,0.8
2024-06-15,North Eastern,Mandera,El Wak,3263,2.81,40.93,cereals and tubers,Rice (aromatic),894,KG,actual,Retail,KES,140,1.09
2024-06-15,North Eastern,Mandera,El Wak,3263,2.81,40.93,cereals and tubers,Wheat flour,58,KG,actual,Retail,KES,110,0.85
2024-06-15,North Eastern,Mandera,El Wak,3263,2.81,40.93,miscellaneous food,Salt,185,200 G,actual,Retail,KES,10,0.078
2024-06-15,North Eastern,Mandera,El Wak,3263,2.81,40.93,miscellaneous food,Sugar,97,KG,actual,Retail,KES,150,1.16
2024-06-15,North Eastern,Mandera,El Wak,3263,2.81,40.93,oil and fats,"Oil (vegetable, fortified)",494,L,actual,Retail,KES,257,1.99
2024-06-15,North Eastern,Mandera,El Wak,3263,2.81,40.93,pulses and nuts,Beans,50,KG,actual,Retail,KES,157,1.22
2024-06-15,North Eastern,Mandera,El Wak,3263,2.81,40.93,vegetables and fruits,Spinach,404,KG,actual,Retail,KES,200,1.55
2024-06-15,North Eastern,Wajir,Bute,6650,3.36,39.42,cereals and tubers,"Maize (white, dry)",440,KG,actual,Retail,KES,87,0.68
2024-06-15,North Eastern,Wajir,Bute,6650,3.36,39.42,cereals and tubers,Maize flour (white),134,KG,actual,Retail,KES,109,0.85
2024-06-15,North Eastern,Wajir,Bute,6650,3.36,39.42,cereals and tubers,Rice (aromatic),894,KG,actual,Retail,KES,164,1.27
2024-06-15,North Eastern,Wajir,Bute,6650,3.36,39.42,cereals and tubers,Wheat flour,58,KG,actual,Retail,KES,123,0.95
2024-06-15,North Eastern,Wajir,Bute,6650,3.36,39.42,milk and dairy,"Milk (cow, pasteurized)",472,L,actual,Retail,KES,180,1.4
2024-06-15,North Eastern,Wajir,Bute,6650,3.36,39.42,miscellaneous food,Salt,185,200 G,actual,Retail,KES,13,0.1
2024-06-15,North Eastern,Wajir,Bute,6650,3.36,39.42,miscellaneous food,Sugar,97,KG,actual,Retail,KES,174,1.35
2024-06-15,North Eastern,Wajir,Bute,6650,3.36,39.42,oil and fats,"Oil (vegetable, fortified)",494,L,actual,Retail,KES,326,2.53
2024-06-15,North Eastern,Wajir,Bute,6650,3.36,39.42,pulses and nuts,Beans,50,KG,actual,Retail,KES,160,1.24
2024-06-15,North Eastern,Wajir,Bute,6650,3.36,39.42,pulses and nuts,Cowpeas (dry),901,KG,actual,Retail,KES,140,1.09
2024-06-15,North Eastern,Wajir,Bute,6650,3.36,39.42,vegetables and fruits,Kale,796,KG,actual,Retail,KES,80,0.62
2024-06-15,North Eastern,Wajir,Bute,6650,3.36,39.42,vegetables and fruits,Spinach,404,KG,actual,Retail,KES,100,0.78
2024-06-15,North Eastern,Wajir,Eldas,6645,2.49,39.57,cereals and tubers,"Maize (white, dry)",440,KG,actual,Retail,KES,100,0.78
2024-06-15,North Eastern,Wajir,Eldas,6645,2.49,39.57,cereals and tubers,Maize flour (white),134,KG,actual,Retail,KES,100,0.78
