date,adm_level,adm_id,PCODE,n_pixels,rfh,rfh_avg,r1h,r1h_avg,r3h,r3h_avg,rfq,r1q,r3q,version
2016-05-21,2,51333,KE022122,42.0,19.357143,48.434128,198.5,189.26984,520.6428,537.25793,45.583496,104.751205,96.93594,final
2016-06-01,2,51333,KE022122,42.0,15.642858,22.92619,153.2857,140.81905,481.26187,526.85236,73.91934,108.54941,91.42798,final
2016-06-11,2,51333,KE022122,42.0,11.357142,12.13492,46.357143,83.49524,487.42856,508.5738,95.46087,58.033794,95.88273,final
2016-06-21,2,51333,KE022122,42.0,10.119047,9.67381,37.11905,44.73492,486.7381,471.41348,103.03423,84.68707,103.21666,final
2016-07-01,2,51333,KE022122,42.0,4.0,7.579365,25.476189,29.388096,371.4524,401.13254,71.545746,88.62424,92.69201,final
2016-07-11,2,51333,KE022122,42.0,3.1666667,5.954762,17.285713,23.207937,336.0476,333.95398,74.54902,79.00512,100.61767,final
2016-07-21,2,51333,KE022122,42.0,3.1904762,8.244445,10.357143,21.778572,245.9762,255.78334,61.840843,57.348625,96.23936,final
2016-08-01,2,51333,KE022122,42.0,7.785714,8.976984,14.142857,23.176191,192.90477,193.38333,91.47691,67.93983,99.758766,final
2016-08-11,2,51333,KE022122,42.0,5.5238094,9.392858,16.5,26.614286,80.14286,133.31746,73.11828,68.00723,61.556118,final
2016-08-21,2,51333,KE022122,42.0,13.357142,13.527778,26.666666,31.89762,74.14285,98.41111,99.07903,85.82305,76.53225,final
2016-09-01,2,51333,KE022122,42.0,4.5238094,8.355556,23.40476,31.276192,63.023804,83.84048,71.30972,78.301384,76.56848,final
2016-09-11,2,51333,KE022122,42.0,5.095238,7.8238096,22.976189,29.707144,56.7619,79.529366,78.72261,80.60642,73.06561,final
2016-09-21,2,51333,KE022122,42.0,7.3333335,9.666667,16.952381,25.846031,53.976185,79.522224,84.09091,71.1676,69.77595,final
2016-10-01,2,51333,KE022122,42.0,21.404762,17.699205,33.833336,35.189682,71.38095,89.64207,116.324615,96.62514,80.70508,final
2016-10-11,2,51333,KE022122,42.0,15.595238,25.865873,44.333336,53.231747,83.80952,109.55318,66.72495,84.71897,77.52689,final
2016-10-21,2,51333,KE022122,42.0,20.333334,35.729366,57.333336,79.29445,100.95238,137.03809,62.19919,73.94714,74.594345,final
2016-11-01,2,51333,KE022122,42.0,41.57143,56.44524,77.5,118.040474,134.7381,184.50635,75.79339,67.05111,73.737946,final
2016-11-11,2,51333,KE022122,42.0,46.190475,53.998413,108.09524,146.17302,175.40477,229.11191,86.76585,74.81178,77.059204,final
2016-11-21,2,51333,KE022122,42.0,99.57143,50.265873,187.33333,160.70952,261.61905,265.85,189.2152,116.06655,98.4379,final
2016-12-01,2,51333,KE022122,42.0,8.547619,31.199207,154.30952,135.46349,265.64285,288.69366,37.425182,113.41704,92.15141,final
2016-12-11,2,51333,KE022122,42.0,9.571428,29.019047,117.690475,110.48412,270.11905,309.8889,42.833145,106.24013,87.3702,final
2016-12-21,2,51333,KE022122,42.0,7.8809524,33.89365,26.0,94.11191,270.6667,334.11588,33.118393,31.277775,81.289825,final
2017-01-01,2,51333,KE022122,42.0,4.952381,21.507143,22.404762,83.30476,254.21428,335.2135,37.546036,31.034296,76.19165,final
2017-01-11,2,51333,KE022122,42.0,7.714286,23.98889,20.547619,80.51349,246.33331,333.38254,43.85917,29.875544,74.2749,final
2017-01-21,2,51333,KE022122,42.0,17.119047,20.38889,29.785713,65.88492,243.11903,318.42856,87.12097,49.073505,76.715256,final
2017-02-01,2,51333,KE022122,42.0,5.8333335,15.0912695,30.666666,59.469048,207.38094,276.65634,53.9206,55.323704,75.40428,final
2017-02-11,2,51333,KE022122,42.0,10.0,20.57619,32.95238,56.05635,171.19046,243.26349,58.648293,62.1596,70.96914,final
2017-02-21,2,51333,KE022122,42.0,21.214285,11.850794,37.04762,47.518253,92.833336,204.98572,155.56706,80.06287,46.59047,final
2017-03-01,2,51333,KE022122,42.0,10.404762,33.331745,41.61905,65.75873,94.690475,208.53255,40.188004,65.88452,46.686314,final
2017-03-11,2,51333,KE022122,42.0,7.5,30.413492,39.11905,75.59603,92.61904,212.16588,35.297283,54.74097,44.95137,final
2017-03-21,2,51333,KE022122,42.0,24.071428,46.834126,41.97619,110.57937,108.80952,223.98254,56.0855,40.644093,49.70227,final
2017-04-01,2,51333,KE022122,42.0,33.738094,77.86032,65.309525,155.10794,137.59523,280.33572,46.75108,43.913826,49.974545,final
2017-04-11,2,51333,KE022122,42.0,28.904762,73.13333,86.71429,197.82777,158.7857,329.48016,43.39347,45.217815,48.96724,final
2017-04-21,2,51333,KE022122,42.0,39.54762,86.41508,102.190475,237.40872,181.21428,395.50635,48.73115,44.218903,46.494713,final
2017-05-01,2,51333,KE022122,42.0,83.04762,71.37698,151.5,230.9254,258.4286,451.79205,115.280304,66.334526,57.66926,final
2017-05-11,2,51333,KE022122,42.0,32.404762,69.45873,155.0,227.2508,280.83334,500.6746,50.235565,68.89105,56.525154,final
2017-05-21,2,51333,KE022122,42.0,45.261906,48.434128,160.7143,189.26984,304.88095,537.25793,94.06331,85.301094,57.14641,final
2017-06-01,2,51333,KE022122,42.0,11.119047,22.92619,88.78572,140.81905,305.59525,526.85236,57.720177,64.31651,58.398773,final
2017-06-11,2,51333,KE022122,42.0,8.571428,12.13492,64.95238,83.49524,306.6667,508.5738,79.20334,79.046486,60.68586,final
2017-06-21,2,51333,KE022122,42.0,11.095238,9.67381,30.785713,44.73492,293.6905,471.41348,109.68684,71.95289,62.69564,final
2017-07-01,2,51333,KE022122,42.0,8.214286,7.579365,27.88095,29.388096,268.16666,401.13254,105.04732,95.61725,67.26047,final
2017-07-11,2,51333,KE022122,42.0,11.857142,5.954762,31.166668,23.207937,251.11903,333.95398,153.87961,128.21451,75.56159,final
2017-07-21,2,51333,KE022122,42.0,10.023809,8.244445,30.095238,21.778572,221.59523,255.78334,113.43481,131.05716,86.890236,final
2017-08-01,2,51333,KE022122,42.0,11.380953,8.976984,33.2619,23.176191,149.92857,193.38333,117.19948,135.79515,78.09556,final
2017-08-11,2,51333,KE022122,42.0,9.428572,9.392858,30.833334,26.614286,126.95238,133.31746,100.24813,113.34538,95.39821,final
2017-08-21,2,51333,KE022122,42.0,31.333334,13.527778,52.14286,31.89762,113.02381,98.41111,196.10196,154.86868,114.13069,final
2017-09-01,2,51333,KE022122,42.0,4.071429,8.355556,44.833336,31.276192,105.97619,83.84048,67.92251,137.37201,124.916245,final
2017-09-11,2,51333,KE022122,42.0,17.714285,7.8238096,53.11905,29.707144,115.11905,79.529366,177.12587,167.45557,142.10333,final
2017-09-21,2,51333,KE022122,42.0,5.3095236,9.666667,27.095238,25.846031,109.333336,79.522224,70.292206,104.04981,135.27014,final
2017-10-01,2,51333,KE022122,42.0,7.8333335,17.699205,30.857141,35.189682,108.952385,89.64207,56.53649,89.219765,120.40353,final
2017-10-11,2,51333,KE022122,42.0,54.738094,25.865873,67.88095,53.231747,151.83334,109.55318,193.54092,125.15674,136.90877,final
2017-10-21,2,51333,KE022122,42.0,35.92857,35.729366,98.5,79.29445,177.7381,137.03809,100.48909,122.78389,128.6543,final
2017-11-01,2,51333,KE022122,42.0,64.14286,56.44524,154.80952,118.040474,230.5,184.50635,112.52761,129.88371,124.27025,final
2017-11-11,2,51333,KE022122,42.0,49.714287,53.998413,149.7857,146.17302,270.78574,229.11191,92.73857,102.38976,117.80082,final
2017-11-21,2,51333,KE022122,42.0,28.642857,50.265873,142.5,160.70952,268.09525,265.85,60.874557,89.01118,100.82896,final
2017-12-01,2,51333,KE022122,42.0,8.285714,31.199207,86.64286,135.46349,272.3095,288.69366,36.70167,65.24319,94.42135,final
2017-12-11,2,51333,KE022122,42.0,7.0238094,29.019047,43.952377,110.48412,261.61908,309.8889,35.344345,42.38884,84.670845,final
2017-12-21,2,51333,KE022122,42.0,5.3809524,33.89365,20.690475,94.11191,261.6905,334.11588,26.69061,25.920673,78.64288,final
2018-01-01,2,51333,KE022122,42.0,24.714285,21.507143,37.11905,83.30476,278.5714,335.2135,112.09916,47.69737,83.35101,final
2018-01-11,2,51333,KE022122,42.0,13.071428,23.98889,43.166664,80.51349,236.90474,333.38254,62.33915,56.326397,71.48854,final
2018-01-21,2,51333,KE022122,42.0,17.190475,20.38889,54.97619,65.88492,218.16666,318.42856,87.402306,84.61065,69.00029,final
2018-02-01,2,51333,KE022122,42.0,11.523809,15.0912695,41.785713,59.469048,165.54762,276.65634,82.24373,72.570816,60.551674,final
2018-02-11,2,51333,KE022122,42.0,8.714286,20.57619,37.42857,56.05635,124.547615,243.26349,53.6213,69.49084,52.1815,final
2018-02-21,2,51333,KE022122,42.0,12.404762,11.850794,32.642857,47.518253,108.309525,204.98572,103.28749,71.67576,53.960587,final
2018-03-01,2,51333,KE022122,42.0,128.90475,33.331745,150.0238,65.75873,228.92856,208.53255,349.33124,219.08789,109.55171,final
2018-03-11,2,51333,KE022122,42.0,129.78572,30.413492,271.0952,75.59603,351.6905,212.16588,380.6056,342.56674,164.24794,final
2018-03-21,2,51333,KE022122,42.0,13.928572,46.834126,272.61905,110.57937,360.23807,223.98254,36.517586,240.19775,159.50476,final
2018-04-01,2,51333,KE022122,42.0,64.57143,77.86032,208.28572,155.10794,400.0952,280.33572,83.96229,133.21371,141.97144,final
2018-04-11,2,51333,KE022122,42.0,199.45238,73.13333,277.9524,197.82777,586.4762,329.48016,261.67114,139.50377,176.83446,final
2018-04-21,2,51333,KE022122,42.0,224.14285,86.41508,488.16666,237.40872,793.4286,395.50635,250.66199,203.44426,199.3548,final
2018-05-01,2,51333,KE022122,42.0,112.2381,71.37698,535.8333,230.9254,894.1429,451.79205,153.49925,229.23914,196.83856,final
2018-05-11,2,51333,KE022122,42.0,310.38095,69.45873,646.7619,227.2508,1195.8094,500.6746,423.56476,280.62848,237.46684,final
2018-05-21,2,51333,KE022122,42.0,54.761906,48.434128,477.38095,189.26984,1238.1667,537.25793,111.8422,248.30461,229.25746,final
2018-06-01,2,51333,KE022122,42.0,45.738094,22.92619,410.88095,140.81905,1155.0,526.85236,181.68643,285.20346,218.10565,final
2018-06-11,2,51333,KE022122,42.0,17.928572,12.13492,118.42857,83.49524,1043.143,508.5738,133.81195,139.47482,204.08809,final
2018-06-21,2,51333,KE022122,42.0,18.02381,9.67381,81.690475,44.73492,1047.2382,471.41348,156.9041,174.30504,220.86658,final
2018-07-01,2,51333,KE022122,42.0,11.357142,7.579365,47.309525,29.388096,994.02374,401.13254,130.03156,152.11522,245.98465,final
2018-07-11,2,51333,KE022122,42.0,9.047619,5.954762,38.42857,23.207937,803.619,333.95398,128.23299,153.9587,238.56306,final
2018-07-21,2,51333,KE022122,42.0,15.952381,8.244445,36.357143,21.778572,595.4285,255.78334,158.1975,154.44118,230.24039,final
2018-08-01,2,51333,KE022122,42.0,6.642857,8.976984,31.642857,23.176191,489.8333,193.38333,83.30021,130.049,249.43289,final
2018-08-11,2,51333,KE022122,42.0,7.404762,9.392858,30.0,26.614286,186.85713,133.31746,86.186935,110.70944,138.70781,final
2018-08-21,2,51333,KE022122,42.0,51.404762,13.527778,65.45238,31.89762,183.5,98.41111,304.4335,190.94017,182.28215,final
2018-09-01,2,51333,KE022122,42.0,7.452381,8.355556,66.2619,31.276192,145.21428,83.84048,93.237465,196.44261,169.08316,final
2018-09-11,2,51333,KE022122,42.0,6.7380953,7.8238096,65.59524,29.707144,134.0238,79.529366,91.53361,203.40262,164.46805,final
2018-09-21,2,51333,KE022122,42.0,13.857142,9.666667,28.047619,25.846031,129.85715,79.522224,128.57143,107.137344,159.55229,final
2018-10-01,2,51333,KE022122,42.0,22.02381,17.699205,42.61905,35.189682,140.5238,89.64207,119.05179,118.48576,153.76228,final
2018-10-11,2,51333,KE022122,42.0,9.428572,25.865873,45.309525,53.231747,140.90477,109.55318,46.746033,86.395355,127.36859,final
2018-10-21,2,51333,KE022122,42.0,26.642857,35.729366,58.095238,79.29445,151.59523,137.03809,77.69052,74.851,110.24876,final
2018-11-01,2,51333,KE022122,42.0,33.642857,56.44524,69.71428,118.040474,178.59523,184.50635,62.889908,60.723335,96.88078,final
2018-11-11,2,51333,KE022122,42.0,37.42857,53.998413,97.71428,146.17302,208.61905,229.11191,71.914764,67.94485,91.24655,final
2018-11-21,2,51333,KE022122,42.0,41.714287,50.265873,112.78571,160.70952,198.92856,265.85,84.52646,71.07963,75.29206,final
2018-12-01,2,51333,KE022122,42.0,57.285713,31.199207,136.42856,135.46349,248.7619,288.69366,172.06375,100.687065,86.4036,final
2018-12-11,2,51333,KE022122,42.0,92.21429,29.019047,191.2143,110.48412,334.2381,309.8889,285.76428,169.90587,107.73264,final
2018-12-21,2,51333,KE022122,42.0,16.0,33.89365,165.5,94.11191,336.38095,334.11588,53.993393,172.02777,100.66793,final
2019-01-01,2,51333,KE022122,42.0,7.2380953,21.507143,115.452385,83.30476,321.59525,335.2135,46.169044,136.40532,95.99715,final
2019-01-11,2,51333,KE022122,42.0,9.095238,23.98889,32.333332,80.51349,321.2619,333.38254,48.6229,43.65783,96.41807,final
2019-01-21,2,51333,KE022122,42.0,5.095238,20.38889,21.42857,65.88492,299.7143,318.42856,39.76242,37.283768,94.21379,final
2019-02-01,2,51333,KE022122,42.0,8.619047,15.0912695,22.809523,59.469048,274.6905,276.65634,67.7859,43.13624,99.30204,final
2019-02-11,2,51333,KE022122,42.0,11.261905,20.57619,24.976189,56.05635,248.52383,243.26349,63.582207,49.095936,102.11886,final
2019-02-21,2,51333,KE022122,42.0,9.119047,11.850794,28.999998,47.518253,215.92859,204.98572,83.78861,64.739395,105.21124,final
2019-03-01,2,51333,KE022122,42.0,9.023809,33.331745,29.40476,65.75873,167.66667,208.53255,36.585365,48.622643,80.86199,final
2019-03-11,2,51333,KE022122,42.0,4.4761906,30.413492,22.619047,75.59603,79.928566,212.16588,26.758703,34.268494,39.107693,final
2019-03-21,2,51333,KE022122,42.0,10.166667,46.834126,23.666668,110.57937,74.09523,223.98254,29.260004,24.802582,34.542038,final
2019-04-01,2,51333,KE022122,42.0,19.190475,77.86032,33.833332,155.10794,86.047615,280.33572,29.19428,24.254469,31.908945,final
2019-04-11,2,51333,KE022122,42.0,21.428572,73.13333,50.785713,197.82777,98.38095,329.48016,33.824966,27.503983,30.907948,final
2019-04-21,2,51333,KE022122,42.0,132.09525,86.41508,172.7143,237.40872,225.38097,395.50635,149.97006,73.311844,57.522427,final
2019-05-01,2,51333,KE022122,42.0,30.904762,71.37698,184.42859,230.9254,247.66666,451.79205,47.009926,80.29173,55.31328,final
2019-05-11,2,51333,KE022122,42.0,35.690475,69.45873,198.69048,227.2508,272.0952,500.6746,54.648357,87.70281,54.797142,final
2019-05-21,2,51333,KE022122,42.0,30.47619,48.434128,97.07143,189.26984,293.4524,537.25793,66.39238,52.541058,55.038822,final
2019-06-01,2,51333,KE022122,42.0,75.90476,22.92619,142.07143,140.81905,360.3333,526.85236,289.7093,100.85886,68.69074,final
2019-06-11,2,51333,KE022122,42.0,6.8333335,12.13492,113.21429,83.49524,362.69046,508.5738,69.05975,133.58266,71.594475,final
2019-06-21,2,51333,KE022122,42.0,4.6666665,9.67381,87.40476,44.73492,357.19046,471.41348,65.877,185.79453,76.0244,final
2019-07-01,2,51333,KE022122,42.0,18.380953,7.579365,29.880953,29.388096,356.38098,401.13254,185.86751,101.43322,88.98104,final
